"","plot","block","x","y","TOTAL_cm","AHOR_cm","REDOX_cm","coverTotal","monoSp","GSM","LOI","fWAS","pH","EC","monoTreeName","type","plot.ID","cc.total","cc.planted","cc.weed","phyD","trtD","PD_as_designed","PD_planted","PD_SES_planted","MNTD_planted","MNTD_SES_planted","MPD_planted","MPD_SES_planted","PD_observed","PD_SES_observed","MNTD_abundance.weighted_observed","MNTD_SES_abundance.weighted_observed","MNTD_observed","MNTD_SES_observed","MPD_abundance.weighted_observed","MPD_SES_abundance.weighted_observed","MPD_observed","MPD_SES_observed","Change_in_MNTD","Change_in_MNTD_SES","Change_in_MNTD_abundance.weighted","Change_in_MNTD_SES_abundance.weighted","Change_in_MPD","Change_in_MPD_SES","Change_in_MPD_abundance.weighted","Change_in_MPD_SES_abundance.weighted","Change_in_PD","Change_in_PD_SES","SR_planted","SR_observed","Change_in_SR","MNTD_ratio","Abundance_weighted_MNTD_ratio","MPD_ratio","Abundance_weighted_MPD_ratio","PD_ratio","SR_ratio","MNTD_SES_ratio","Abundance_weighted_MNTD_SES_ratio","MPD_SES_ratio","Abundance_weighted_MPD_SES_ratio","PD_SES_ratio","CE","SE","NE","biomass.monocultures","biomass.monocultures.noGL","biomass.tmts","biomass.tmts.noGL","phy.div","trait.div","ndvi","biomass.all","Plot.category","pNDVIvalues","pGNDVIvalues","pGDVI2values","pREDvalues","pGREvalues","pNIRvalues","pREGvalues","ndvipercent.1","gndvipercent.1","gdvi2percent.1","ndvipercent.25","gndvipercent.25","gdvi2percent.25","ndviavg.1","gndviavg.1","gdvi2avg.1","TMT.use","gr","ndvicover","gndvicover","gdvi2cover","coverTotal.mono","coverTotal.tmts","ndvi.min","gndvi.min","ndvi.threshold","gndvi.threshold","gdvi2.min","gdvi2.threshold","ndvi.threshold.var","gndvi.threshold.var","gdvi2.threshold.var","ndvi.threshold.noflowers","gndvi.threshold.noflowers","gdvi2.threshold.noflowers"
"78",78,"B",5,6,41,27.33,NA,75,NA,0.259170594621942,7.15002454379435,77.3556216602239,6.75353096029859,94.2373661753664,NA,"Plug","LH.389271.rep1",75,NA,NA,"L","H",963.44861948,828.83278517,-1.52660761582924,36.9331926116667,-2.69767516523106,270.733409816212,0.483728880573254,786.68688417,-1.49456673916331,26.4197921317209,-2.1972444965469,32.6278647581818,-2.75008512448697,231.978564482647,0.664081589164882,274.539355121818,0.631469702709413,-4.30532785348485,-0.0524099592559035,-10.5134004799457,0.500430668684165,3.80594530560609,0.14774082213616,-38.7548453335651,0.180352708591628,-42.145901,0.0320408766659257,12,11,-1,0.88342930710721,0.715340057641681,1.01405790777056,0.856852372376672,0.949150296954825,0.916666666666667,1.0194278243472,0.81449557932921,1.30542071823596,1.37283841390222,0.979011714383122,0.454558323901686,0.140481828470888,0.595040152372574,NA,NA,248.7,248.7,"L","H",0.347356150890224,248.7,"Treatment",0.749809515930998,0.678589348161655,0.955255848778132,1666.62680344219,2329.49667675483,12403.1603741475,8138.94698797854,1,0.999966761949079,1,0.999900285847238,0.999867047796317,1,0.749809515930998,0.678609953868007,0.955255848778132,0,1.39773143690211,0.562357136948249,0.508942011121241,0.716441886583599,NA,75,0.711299061775208,0.645452603697777,NA,NA,0.944653913378716,NA,0.780894976894476,0.700403027937802,0.968856755955129,NA,NA,NA
"79",79,"B",5,7,39,32,38,75,NA,0.259663557485893,7.21173024958041,72.7219103112684,6.6432528075418,80.6362781687032,NA,"Plug","HH.1018148.rep1",75,NA,NA,"H","H",1541.46107343,1357.64979759,2.38007500146405,172.340913598333,2.43065327450077,301.327247810455,1.62512409363962,1357.64979759,2.30700473543117,162.881821787305,1.52476864677826,172.340913598333,2.31965959412035,260.701810755031,1.22707007905319,301.327247810455,1.55909786265123,0,-0.11099368038042,-9.45909181102863,-0.905884627722511,0,-0.0660262309883917,-40.6254370554237,-0.398054014586423,0,-0.0730702660328788,12,12,0,1,0.945114067150216,1,0.865178348952437,1,1,0.954335864541101,0.627308165575953,0.95937157584039,0.755062388069736,0.969299175031068,0.720800974418839,0.145308027906721,0.86610900232556,NA,NA,232.7,219.6,"H","H",0.421435599443402,232.7,"Treatment",0.765608672633199,0.669802705131515,0.960336450164425,2041.586936497,3125.76545470723,16174.7315730538,10172.3398811106,1,1,1,1,1,1,0.765608672633199,0.669802705131515,0.960336450164425,0,1.53104695118714,0.574206504474899,0.502352028848636,0.720252337623319,NA,75,0.743143394589424,0.640938863158226,NA,NA,0.957495778799057,NA,0.7984261759263,0.692707557776382,0.974532913351856,NA,NA,NA
"80",80,"B",5,8,39,30,NA,97,"AGASCR",0.263220389396543,7.13334653365115,68.2920177855012,6.64765739908419,92.5954057998619,"Agastache_scrophulariifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,758.625,526.5,NA,NA,NA,NA,0.510951917400722,758.625,"Monoculture",0.803046500673289,0.707993789344784,0.972311339558988,1878.39563777118,2971.07092830124,17503.8727862238,10810.2326499478,1,1,1,1,0.999901989610899,1,0.803046500673289,0.707993789344784,0.972311339558988,0,1.58170668018937,0.77895510565309,0.68675397566444,0.943141999372218,97,NA,0.626636388301849,0.575814127922058,NA,NA,0.899904432296753,NA,0.809778011188478,0.713475483125932,0.975477395380093,NA,NA,NA
"81",81,"B",5,9,42,30.67,NA,75,"MONBRA",0.260767357504325,7.19357658460945,67.2073608952753,6.73282886161006,107.061569474769,"Monarda_bradburiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.875,243.75,NA,NA,NA,NA,0.359819872167985,511.875,"Monoculture",0.743711395413898,0.653578561433891,0.953692939565512,1762.9196686023,2561.22788747125,12498.6549372832,8408.00371992132,1,1,1,1,1,1,0.743711395413898,0.653578561433891,0.953692939565512,0,1.45283300940302,0.557783546560424,0.490183921075418,0.715269704674134,75,NA,0.714120626449585,0.625104784965515,NA,NA,0.945875018835068,NA,0.772353201404624,0.67599720677378,0.966666518663048,NA,NA,NA
"82",82,"B",5,10,40,33.33,30,92.5,NA,0.256155406921052,7.43119680443054,68.1569001623282,6.65121704173536,114.055068642153,NA,"Plug","LL.305726.rep1",92.5,NA,NA,"L","L",997.593311548,735.835126548,-2.23828629337366,72.526320016,-1.27560112087285,176.258968197394,-2.84519378706601,735.243828548,-1.86283440852034,38.8116359826788,-1.44488103719028,79.0121131083636,-1.2783304570991,128.083675285686,-1.53447781696006,183.258070172364,-2.55411551511837,6.48579309236364,-0.0027293362262466,-33.7146840333212,-0.169279916317427,6.9991019749697,0.291078271947645,-48.175292911708,1.31071597010595,-0.591298000000052,0.375451884853313,12,11,-1,1.0894267500534,0.535138636209814,1.03970919634076,0.726678912259624,0.999196425967358,0.916666666666667,1.00213964708998,1.1327059952735,0.89769474639272,0.53932277791961,0.832259221724754,0.846557809223294,0.293209662665497,1.13976747188879,NA,NA,1373.1,1229.7,"L","L",0.421814750219029,1373.1,"Treatment",0.748637633036305,0.662623937149681,0.950103410109676,1805.47197704543,2661.58668193293,13945.9887224107,8594.26107956027,1,1,1,0.999809251311397,0.999872834207598,1,0.748637633036305,0.662623937149681,0.950103410109676,0,1.47417778607037,0.692489810558582,0.612927141863455,0.87884565435145,NA,92.5,0.594363495707512,0.541304850578308,NA,NA,0.878412094712257,NA,0.765612768692584,0.675732260500981,0.959736055681685,NA,NA,NA
"83",83,"B",5,11,39.33,35.67,33.5,35,"JUNDUD",0.257599114442272,7.57561545077833,69.8956669477002,6.6197211682216,110.175145193551,"Juncus_dudleyi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.75,108.75,NA,NA,NA,NA,0.286328569238218,108.75,"Monoculture",0.648291695861314,0.583433579372414,0.900470146116536,2279.62161605267,2888.76929735466,11247.4640943603,7515.75491489084,1,1,1,0.999958655476082,1,1,0.648291695861314,0.583433579372414,0.900470146116536,0,1.26721438198887,0.22690209355146,0.204201752780345,0.315164551140788,35,NA,0.70639083981514,0.609960460662842,NA,NA,0.942490297555923,NA,0.743867265306521,0.641412793343833,0.957123919916637,NA,NA,NA
"84",84,"B",5,12,36.33,36,25,25,"DALPUR",0.267672853080004,7.59599812625382,71.9679686510804,6.65945447052035,102.091814316992,"Dalea_purpurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128.25,128.25,NA,NA,NA,NA,0.445820391319241,128.25,"Monoculture",0.721465067135671,0.637549581503222,0.943337689104292,2200.19704192238,3084.52736246277,14291.7267388269,8523.58984852448,1,1,1,1,1,1,0.721465067135671,0.637549581503222,0.943337689104292,0,1.40193232864622,0.180366266783918,0.159387395375806,0.235834422276073,25,NA,0.771479725837708,0.68122673034668,NA,NA,0.967262923717499,NA,0.791926285490499,0.709898740264763,0.973204599864352,NA,NA,NA
"85",85,"B",5,13,40.67,34.33,NA,65,NA,0.284098761276581,7.60510606175661,73.2055738974381,6.66749683289912,99.7108016447675,NA,"Seed","HH.1124950.rep1",65,45,45,"H","H",1524.178324741,1201.526430491,1.14447242936803,139.029946134333,1.09051976818535,281.631122081833,0.895711867066964,731.092703991,-3.46738476552401e-05,45.9534009682171,-1.72772078301669,126.002275230286,-0.418982801600353,106.031866951987,-2.03714060276031,274.483385140286,0.428527360928513,-13.0276709040476,-1.5095025697857,-93.0765451661163,-2.81824055120204,-7.14773694154758,-0.467184506138451,-175.599255129846,-2.93285246982727,-470.4337265,-1.14450710321569,12,7,-5,0.906295936477886,0.330528797902403,0.974620216371291,0.376492009008783,0.608469930779834,0.583333333333333,-0.384204682779433,-1.58430945813267,0.478420993049628,-2.27432579343957,-3.02967959432511e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699870276101423,0.600931380469888,0.929929231692849,2405.15293048188,3502.53644710534,14410.253072116,9258.67720971162,1,1,1,0.999941214508259,0.99997060725413,1,0.699870276101423,0.600931380469888,0.929929231692849,0,1.45626350936595,0.454915679465925,0.390605397305427,0.604454000600352,NA,NA,0.689432293176651,0.586112952232361,NA,NA,0.934623765945435,NA,0.753074673612499,0.632547973052841,0.959925154685004,NA,NA,NA
"86",86,"B",5,14,39.33,39.33,34.5,15,"JUNTEN",0.300226215979262,7.81012847535088,74.0185212923016,6.62264490633595,97.1077269450695,"Juncus_tenuis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.875,49.875,NA,NA,NA,NA,0.473712109143945,49.875,"Monoculture",0.738695185711543,0.643895217090833,0.952635088487707,2220.93590990812,3259.83298148143,15175.0155369891,9758.73646045082,1,1,1,1,1,1,0.738695185711543,0.643895217090833,0.952635088487707,0,1.46777444902329,0.110804277856731,0.0965842825636249,0.142895263273156,15,NA,0.7931431889534,0.692601919174194,NA,NA,0.973733747005463,NA,0.808001007193916,0.711344371157564,0.977593490941066,NA,NA,NA
"87",87,"A",5,15,41,41,20.33,75,NA,0.306219292550126,8.33943925770731,74.9556734328584,6.50671619177817,83.564229195717,NA,"Plug","LH.1417663.rep1",75,NA,NA,"L","H",1034.801341452,839.932250222,-1.50863809290997,57.6942831851667,-1.89444174030412,266.785599112758,0.351999426473516,839.932250222,-1.39838885567719,43.4154914821782,-1.94294633514564,57.6942831851667,-1.94455294560822,212.740307979616,-0.393652190987808,266.785599112758,0.370123593629416,0,-0.0501112053041044,-14.2787917029884,-0.0485045948415226,0,0.0181241671559004,-54.0452911331412,-0.745651617461324,0,0.110249237232785,12,12,0,1,0.75250941835673,1,0.797420508030125,1,1,1.02645170038117,1.02560363499684,1.05148919513158,-1.11833191017266,0.926921348631647,0.88856547908083,-0.0138896135427233,0.874675865538106,NA,NA,146.7,146.7,"L","H",0.414473813755565,146.7,"Treatment",0.71700044733641,0.629568678335398,0.941426608393987,2101.12748460953,2980.59875116965,13457.3455441683,8693.92769641317,1,1,1,1,1,1,0.71700044733641,0.629568678335398,0.941426608393987,0,1.41857111146379,0.537750335502307,0.472176508751548,0.70606995629549,NA,75,0.680755138397217,0.597182214260101,NA,NA,0.930357098579407,NA,0.751106065507527,0.653907134654197,0.959068163318531,NA,NA,NA
"88",88,"A",5,16,39.67,39.67,27.67,85,NA,0.306534151180939,8.91372965699077,74.4497180517199,6.36448515171861,71.1029035614983,NA,"Plug","LL.1091767.rep1",85,NA,NA,"L","L",1024.81177273,910.047751,-1.38728245313737,54.9074943846154,-1.95121545745078,267.340770128205,0.402299780961127,910.047751,-1.24578339422938,24.08472066875,-2.29619731660027,54.9074943846154,-2.03330407736647,200.184738982188,-0.610849676477619,267.340770128205,0.450948102017481,0,-0.0820886199156841,-30.8227737158654,-0.344981859149488,0,0.0486483210563545,-67.1560311460176,-1.01314945743875,0,0.141499058907982,13,13,0,1,0.438641772652047,1,0.748799888943941,1,1,1.04207050513167,1.17680357022192,1.12092554696433,-1.51839425569223,0.898002704072282,0.85189715703774,0.222736413209115,1.07463357024686,NA,NA,732,732,"L","L",0.405130169095659,732,"Treatment",0.690599330114378,0.651288441703633,0.92484954456803,2690.93043613246,3089.27524876535,14846.1509245123,9613.0139902597,0.999934340118188,1,0.999967170059094,0.998621142481944,0.999934340118188,0.999934340118188,0.690640163123979,0.651288441703633,0.924876979057699,0,1.14803237099113,0.587009430597221,0.553595175448088,0.786122112882826,NA,85,0.591168093681335,0.583142146468163,NA,NA,0.87614224255085,NA,0.720588062348332,0.671407109017601,0.944667674935176,NA,NA,NA
"89",89,"A",5,17,39.33,39.33,26,85,"RUDTRI",0.305485369627201,9.2478208737095,71.2864548817181,6.36099904533065,79.3950358170799,"Rudbeckia_triloba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.290322953385924,0,"Monoculture",0.588765275401269,0.570239081412708,0.861572370224995,3157.01685366296,3392.31463778229,12576.1492014545,8623.45474359099,1,1,1,0.99929785661493,0.999630450849963,0.99996304371928,0.588765275401269,0.570239081412708,0.861572370224995,0,1.07453168450663,0.500450484091079,0.484703219200802,0.732336514691246,85,NA,0.482016170024872,0.50655474960804,NA,NA,0.782278108596802,NA,0.617085478507012,0.587544660281422,0.886421830446824,NA,NA,NA
"90",90,"A",5,18,40.67,40.67,NA,75,NA,0.303898988363304,9.34404294865867,69.1360208539633,6.41392448763151,88.2642776492261,NA,"Seed","LL.1091767.rep1",75,55,25,"L","L",1024.81177273,910.047751,-1.38728245313737,54.9074943846154,-1.95121545745078,267.340770128205,0.402299780961127,693.484,-1.72927108699118,18.5204968244275,-2.12179648001635,35.1751828,-2.73662080833663,134.135583854554,-1.62407112148018,243.427868533333,-0.354062348660032,-19.7323115846154,-0.785405350885848,-36.3869975601879,-0.170581022565569,-23.9129015948718,-0.756362129621159,-133.205186273651,-2.0263709024413,-216.563751,-0.34198863385381,13,10,-3,0.640626260481043,0.337303623703812,0.910552731693695,0.501740096694673,0.762030343174817,0.769230769230769,1.40252107879053,1.08742295573469,-0.880095802722407,-4.0369674514864,1.24651694619246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730427465057121,0.631335035427661,0.946786079236025,2362.50952856085,3550.23769063786,15945.3954668903,10646.6287076841,1,1,1,0.999965224648769,1,1,0.730427465057121,0.631335035427661,0.946786079236025,0,1.50274005150808,0.547820598792841,0.473501276570746,0.710089559427019,NA,NA,0.702914297580719,0.602622136473656,NA,NA,0.940927237272263,NA,0.764749991516247,0.654142912546175,0.964260110562924,NA,NA,NA
"91",91,"B",6,1,40.33,27.67,NA,75,"DESCAN",0.23472521849996,7.47536761996556,70.5261560428381,7.10727667992186,88.8074013371424,"Desmodium_canadense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277.5,277.5,NA,NA,NA,NA,0.485438849940818,277.5,"Monoculture",0.823315653373133,0.746837658768027,0.980020688023975,1445.62116539031,2185.42914476227,15218.5963460803,9750.87577737727,1,1,1,1,1,1,0.823315653373133,0.746837658768027,0.980020688023975,0,1.5117578499013,0.61748674002985,0.56012824407602,0.735015516017981,75,NA,0.809818685054779,0.73369126021862,NA,NA,0.978156298398972,NA,0.840469855792311,0.76287047127256,0.984893971168656,NA,NA,NA
"92",92,"B",6,2,40,32.33,9,92.5,NA,0.235732909954225,7.39571908540859,73.9444397010027,7.09106454068728,97.7474069183489,NA,"Plug","LH.1773854.rep1",92.5,NA,NA,"L","H",973.963222148,973.857718148,-1.10088641618797,62.2311270154286,-1.64381760226175,265.914172229934,0.402923590541311,973.077159148,-0.87554621551338,73.55045967872,-0.713061980867445,68.2672852473846,-1.40216257382297,182.97712051928,-0.513612192758342,261.438991868923,0.164322006634101,6.03615823195604,0.241655028438778,11.3193326632914,0.9307556213943,-4.47518036101098,-0.23860158390721,-82.937051710654,-0.916535783299653,-0.780559000000039,0.225340200674589,14,13,-1,1.09699580453459,1.1818918153368,0.983170583487587,0.68810593653151,0.999198487637923,0.928571428571429,0.852991580023062,0.433784125371535,0.407824238867079,-1.27471363011613,0.795310217874363,0.939138109459659,0.273210241094726,1.21234835055439,NA,NA,2638.2,2597.2,"L","H",0.505691266855901,2638.2,"Treatment",0.834012282935052,0.73321514644829,0.980739320928766,1495.5287057546,2659.01388434044,17438.9654118541,11428.4462394374,1,1,1,1,1,1,0.834012282935052,0.73321514644829,0.980739320928766,0,1.77797582494331,0.771461361714923,0.678224010464668,0.907183871859109,NA,92.5,0.755729299783707,0.64920534491539,NA,NA,0.96202028542757,NA,0.847400200569766,0.744143865997829,0.985852726596721,NA,NA,NA
"93",93,"B",6,3,38,26.33,34.5,75,"HYPPYR",0.237465463482374,7.16483377783592,77.1831794363908,7.08596823193675,101.885115152678,"Hypericum_pyramidatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.75,545.25,NA,NA,NA,NA,0.412170887837226,603.75,"Monoculture",0.815939775925455,0.681528815563628,0.97617532057325,1324.82694212351,2646.21801516159,14204.5294557819,10270.467293466,1,1,1,1,1,1,0.815939775925455,0.681528815563628,0.97617532057325,0,1.99740655252684,0.611954831944091,0.511146611672721,0.732131490429937,75,NA,0.78629857301712,0.653241485357285,NA,NA,0.971779465675354,NA,0.84558605536469,0.701625244287783,0.98556861526396,NA,NA,NA
"94",94,"B",6,4,37.67,25.67,29.33,65,NA,0.237777494671117,6.9846835797404,79.2980599278969,7.05721289681271,101.160527838315,NA,"Plug","MH.1666090.rep1",65,NA,NA,"M","H",1226.36264653,1091.49726,-0.331137645919334,74.8232893571429,-1.14785318324277,264.702034802198,0.333756555163614,1049.351359,-0.319063492590933,72.613149627907,-1.13962285731729,83.4373405384615,-0.936555330061335,233.783008629529,0.0421889020379034,266.887216794872,0.417196821069349,8.61405118131869,0.211297853181438,-2.21013972923588,0.00823032592548389,2.18518199267402,0.0834402659057345,-30.9190261726683,-0.291567653125711,-42.1459010000001,0.0120741533284008,14,13,-1,1.1151252672173,0.970461874261013,1.00825525196399,0.883193092203568,0.961387075767831,0.928571428571429,0.81591909464893,0.992829809556103,1.25000337705676,0.126406212507861,0.963537358324574,0.801297735325483,-0.142653971376161,0.658643763949322,NA,NA,317.2,287.3,"M","H",0.365691249386267,317.2,"Treatment",0.772924916218285,0.673334188233492,0.963009182725249,1665.16049234385,2585.96926459466,13386.8400444156,9815.38167548931,1,1,1,1,1,1,0.772924916218285,0.673334188233492,0.963009182725249,0,1.55298499843381,0.502401195541885,0.43766722235177,0.625955968771412,NA,65,0.766065126657486,0.661915552616119,NA,NA,0.965514242649078,NA,0.81198339909603,0.701953094354737,0.978197725020476,NA,NA,NA
"95",95,"B",6,5,41.33,25.33,27,85,NA,0.238600717246513,7.00044003664262,80.3167497448767,6.98349680795977,97.2775254734439,NA,"Plug","HH.1124950.rep1",85,NA,NA,"H","H",1524.178324741,1201.526430491,1.14447242936803,139.029946134333,1.09051976818535,281.631122081833,0.895711867066964,1201.526430491,1.19388321835025,78.3605232692308,-0.809251987537911,139.029946134333,1.06758148906601,193.645750089627,-0.522862652581219,281.631122081833,0.890985796735268,0,-0.0229382791193373,-60.6694228651025,-1.89977175572326,0,-0.00472607033169548,-87.9853719922068,-1.41857451964818,0,0.049410788982218,12,12,0,1,0.563623344811753,1,0.687586473604856,1,1,0.978965737450585,-0.742079154497608,0.994723671187732,-0.58373978486335,1.04317342009672,1.04747767359824,0.288933446983735,1.33641112058198,NA,NA,1790,1675.2,"H","H",0.407971126866887,1790,"Treatment",0.789291945356441,0.717543975661708,0.968337221408944,1556.21682758576,2248.28858103086,14274.942597649,9506.76194019609,1,1,1,1,1,1,0.789291945356441,0.717543975661708,0.968337221408944,0,1.44471422052334,0.670898153552975,0.609912379312452,0.823086638197602,NA,85,0.707208952307701,0.656198689341545,NA,NA,0.942854437232017,NA,0.811235636222733,0.733070675014846,0.976790075339188,NA,NA,NA
"96",96,"B",6,6,40.33,26.33,NA,65,NA,0.239481721761965,7.20304910968852,77.9857940229892,6.78404403349031,88.5301268125638,NA,"Plug","ML.975885.rep1",65,NA,NA,"M","L",1234.40450973,1012.645094,-0.20984915343567,114.312298916667,0.189103729252328,241.692444075758,-0.593194263590994,1012.645094,-0.201381846600474,102.327508125731,-0.253409487869392,114.312298916667,0.205008507699551,208.234330138145,-0.663782034013579,241.692444075758,-0.48293817205283,0,0.0159047784472235,-11.9847907909357,-0.442513217121719,0,0.110256091538164,-33.4581139376125,-0.0705877704225841,0,0.00846730683519611,12,12,0,1,0.895157468579365,1,0.861567397915322,1,1,1.0841061067918,-1.34005547575034,0.814131561437038,1.11899604354781,0.959650507535682,1.15857066179875,-0.0453498128713679,1.11322084892739,NA,NA,1037.1,914.7,"M","L",0.361167591864477,1037.1,"Treatment",0.751899969200561,0.679242010625197,0.950032458794405,1751.43424314632,2501.15539059098,13498.4996709235,8893.88821111342,1,1,1,1,1,1,0.751899969200561,0.679242010625197,0.950032458794405,0,1.42806125915287,0.488734979980365,0.441507306906378,0.617521098216363,NA,65,0.733402490615845,0.659343719482422,NA,NA,0.953784257173538,NA,0.812072854378036,0.720893021264812,0.977322365233384,NA,NA,NA
"97",97,"B",6,7,40.33,29.33,22,65,"CXBICK",0.243947707599876,7.09843512795991,72.0686051770548,6.52751717079712,80.1839133908925,"Carex_bicknellii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.875,103.875,NA,NA,NA,NA,0.404243802204399,103.875,"Monoculture",0.763125496981687,0.67201353331657,0.958494485686245,1903.3991705015,2885.47906181283,15074.6134440896,9265.28269507367,1,1,1,1,1,1,0.763125496981687,0.67201353331657,0.958494485686245,0,1.5159610798047,0.496031573038097,0.43680879665577,0.623021415696059,65,NA,0.756171959638596,0.662107938528061,NA,NA,0.962175673246384,NA,0.807231582568746,0.705047548756258,0.976885710136506,NA,NA,NA
"98",98,"B",6,8,42,31.67,NA,85,NA,0.24444749149983,6.96821139569803,69.6826382190019,6.60312935173057,91.5636762064596,NA,"Seed","MH.1825752.rep1",85,75,25,"M","H",1298.47288753,752.94965135,-0.440049498940755,102.8920788375,-0.839412248001744,277.3594525875,0.589911806510448,527.96868973,-0.42919948569548,76.4414273578527,-0.935200639623455,107.145561492,-1.16579242136475,66.6175547733524,-0.919170152014361,263.208433092,0.172272415366928,4.25348265449999,-0.326380173363003,-26.4506514796472,-0.0957883916217105,-14.1510194955,-0.41763939114352,-210.741897814148,-1.50908195852481,-224.98096162,0.0108500132452754,8,5,-3,1.04133926248315,0.742928204206843,0.948979494430478,0.240184908615423,0.701200523545471,0.625,1.38881988455609,1.11411364541051,0.292030797596653,-1.55814842467996,0.975343652767717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.784529028433524,0.653238068958735,0.968853657706558,1706.67614520332,3044.50417555958,14664.8966920339,9329.58000424433,1,1,1,1,1,1,0.784529028433524,0.653238068958735,0.968853657706558,0,1.78387925800468,0.666849674168495,0.555252358614925,0.823525609050574,NA,NA,0.734945166110992,0.617784559726715,NA,NA,0.95438472032547,NA,0.801080232199266,0.663445470952287,0.975103256061188,NA,NA,NA
"99",99,"B",6,9,40.67,33.33,34.5,92.5,NA,0.243016329489792,7.02629263278551,69.6682970808741,6.7365499109684,108.062828893466,NA,"Seed","LH.1773854.rep1",92.5,25,92.5,"L","H",973.963222148,973.857718148,-1.10088641618797,62.2311270154286,-1.64381760226175,265.914172229934,0.402923590541311,889.624097228,0.698679500447613,195.457619091319,0.844860028834593,177.1545683235,1.2965051099224,92.1670906832413,-0.0508881883429203,251.164676235571,-0.181698210930007,114.923441308071,2.94032271218414,133.226492075891,2.48867763109634,-14.7494959943626,-0.584621801471318,-173.747081546693,-0.453811778884231,-84.2336209199999,1.79956591663558,13,8,-5,2.84671958905033,3.14083367063014,0.944532869870475,0.346604657850072,0.913505207844747,0.615384615384615,-0.788715918444069,-0.513962149859049,-0.450949547744036,-0.126297366392854,-0.634651758958863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816019081876741,0.705730830260223,0.976141331249557,1642.90408219006,2876.88692682887,16925.2326583608,10267.2390305243,1,1,1,1,1,1,0.816019081876741,0.705730830260223,0.976141331249557,0,1.75109853217594,0.754817650735986,0.652801017990706,0.90293073140584,NA,NA,0.725671961903572,0.625005611777306,NA,NA,0.95070356875658,NA,0.829870264090676,0.716300697219296,0.982017200387102,NA,NA,NA
